,create_time,text,retweets,favorites,word_tokens,text_clean,polarity,subjectivity,sentiment_2,keywords
61,2020-10-18 00:30:00,"A job is about a lot more than a paycheck.

It's about dignity. It's about respect. It's about being able to look y… https://t.co/Szog2ai1Oc",16166,103468.0,23,job lot paycheck dignity respect able look,0.5,0.5625,positive,other
62,2020-10-17 23:15:00,Every day we're reminded just how much is at stake in this election. We can't afford to have anyone sit on the side… https://t.co/JeXE2f0m6u,4994,24765.0,23,every day reminded much stake election ca afford anyone sit side,0.2,0.2,positive,election
63,2020-10-17 22:15:00,"In the middle of a pandemic, President Trump is trying to eliminate Obamacare and increase health care costs for mi… https://t.co/u0jHcfZsx1",14912,73788.0,20,middle pandemic president trump trying eliminate obamacare increase health care costs mi,0.0,0.0,neutral,other
64,2020-10-17 21:15:00,"If we do our part, if we stand together, if we keep faith with the past and with each other — then the divisions of… https://t.co/RCopM8K5kH",10952,59897.0,24,part stand together keep faith past divisions,-0.1875,0.3125,negative,other
65,2020-10-17 19:55:00,Promise? https://t.co/Wbl86i8uYo,42927,181684.0,2,promise,0.0,0.0,neutral,other
66,2020-10-17 19:20:00,"This election is bigger than any one candidate. 

It's about the future of our economy, our health care, our climat… https://t.co/jAKGJ2mt0l",3858,18263.0,20,election bigger one candidate future economy health care climat,0.0,0.3125,neutral,election
67,2020-10-17 18:00:00,"As president, I’ll protect and build on Obamacare by:

- Giving Americans the choice to buy a new public option
- L… https://t.co/ujgavI0mVc",10072,52839.0,21,president ill protect build obamacare giving americans choice buy new public option l,0.06818181818181818,0.2606060606060606,positive,other
68,2020-10-17 16:59:00,You deserve a president who will actually tell you the truth. https://t.co/I9XzZ0ADmT,10290,42159.0,12,deserve president actually tell truth,0.0,0.1,neutral,other
69,2020-10-17 16:23:56,"RT @KamalaHarris: My mother raised me to see what could be, unburdened by what has been. https://t.co/5sNj8MmjvZ",8097,106634.55,17,rt kamalaharris mother raised see could unburdened,0.0,0.0,neutral,other
70,2020-10-17 16:15:00,Nevada — early voting has officially started. Join the over 20 million people across the country who have already v… https://t.co/i4MoC5GF1i,3315,14579.0,18,nevada early voting officially started join 20 million people across country already v,0.1,0.3,positive,other
71,2020-10-17 15:30:00,"Voting is your opportunity to be in the room where it happens.

Don't throw away your shot: https://t.co/eoxT07d7QB https://t.co/uU5mRDGsXE",18280,72346.0,19,voting opportunity room happens throw away shot,0.0,0.0,neutral,other
72,2020-10-17 14:30:00,"As the Hindu festival of Navratri begins, Jill and I send our best wishes to all those celebrating in the U.S. and… https://t.co/Ma1W5EqcnM",18226,141299.0,21,hindu festival navratri begins jill send best wishes celebrating,1.0,0.3,positive,other
73,2020-10-17 14:01:00,"We’ve got to come together to defeat Donald Trump –– Democrats, Independents, Republicans, and yes, even Demo-cats. https://t.co/LtsTWy7MmI",45657,212298.0,17,weve got come together defeat donald trump democrats independents republicans yes even,0.0,0.0,neutral,other
74,2020-10-17 00:32:00,"Folks, millions of you have already requested absentee ballots. It’s essential to return your ballots as soon as yo… https://t.co/Ktmzx8psWD",5061,18424.0,20,folks millions already requested absentee ballots essential return ballots soon yo,0.0,0.3,neutral,other
75,2020-10-16 23:54:00,Violence against transgender and gender non-conforming people — particularly Black and Brown transgender women — is… https://t.co/GSKJ6O3B1e,7481,37018.0,13,violence transgender gender people particularly black brown transgender women,-0.16666666666666666,0.43333333333333335,negative,other
76,2020-10-16 23:20:00,Let’s be clear: The emergency aid should have never been denied in the first place. https://t.co/GZuhSNSY7y,17014,93529.0,17,lets clear emergency aid never denied first place,0.17500000000000002,0.3583333333333333,positive,other
77,2020-10-16 22:26:58,"The election is underway across the country, and millions of Americans have already cast their ballots. I’m in Detr… https://t.co/kZh1mBPjCd",2345,10782.0,20,election underway across country millions americans already cast ballots im detr,0.0,0.0,neutral,election
78,2020-10-16 22:10:00,"Not only does President Trump refuse to grant Temporary Protected Status to Venezuelans, but he also apparently use… https://t.co/BaXNCIvUwg",5650,21663.0,18,president trump refuse grant temporary protected status venezuelans also apparently use,0.025,0.675,positive,other
79,2020-10-16 21:30:00,"You have the power to prevent 2016 from happening again — but only if you vote.

https://t.co/eoxT07d7QB https://t.co/ujWChoXpYK",15055,53507.0,16,power prevent 2016 happening vote,0.0,1.0,neutral,other
80,2020-10-16 20:37:00,We need a president who will expand access to health care — not one who does everything he can to tear it away.,20620,156030.0,22,need president expand access health care one everything tear away,0.0,0.0,neutral,other
81,2020-10-16 20:26:16,RT @TeamJoe: Join our Campaign Manager @jomalleydillon as she gives grassroots supporters like you an update on the state of the race: http…,717,106634.55,22,rt teamjoe join campaign manager jomalleydillon gives grassroots supporters like update state race,0.0,0.0,neutral,other
82,2020-10-16 19:34:48,We can’t let President Trump tear down Obamacare — we have to protect and build on it. Tune in as I speak live from… https://t.co/hBkQVq9w5X,3202,14079.0,24,cant let president trump tear obamacare protect build tune speak live,-0.009595959595959616,0.3944444444444445,negative,other
83,2020-10-16 17:57:00,"I know times are tough, but I promise our best days still lie ahead. Together, we're going to overcome these crises… https://t.co/SvCJYiftvo",19387,138339.0,21,know times tough promise best days still lie ahead together going overcome crises,0.3055555555555556,0.5666666666666667,positive,other
84,2020-10-16 17:11:00,The cast of Hamilton knows we're engaged in a battle for this nation's very soul — and this election is too importa… https://t.co/Ozakcs3vKc,3951,20159.0,21,cast hamilton knows engaged battle nation soul election importa,0.2,0.3,positive,election
85,2020-10-16 15:00:02,".@JLo and @AROD –– Jill and I are deeply grateful to have your support.

Thank you for stepping up and speaking out… https://t.co/lrBSRoWbE2",7927,34884.0,21,jlo arod jill deeply grateful support thank stepping speaking,0.0,0.4,neutral,other
86,2020-10-16 14:40:00,Louisiana –– early voting begins today across the state. Head to https://t.co/2NyiL42it7 to find all the info you need to cast your ballot.,3617,13726.0,22,louisiana early voting begins today across state head find info need cast ballot,0.1,0.3,positive,other
87,2020-10-16 14:20:00,Nebraska — today is your last day to register to vote online and by mail. Head to https://t.co/K5rrtCjL7O to get re… https://t.co/y45ypaqCH2,3129,12775.0,20,nebraska today last day register vote online mail head get,0.0,0.06666666666666667,neutral,other
88,2020-10-16 02:05:00,"I just stepped off the stage at tonight’s town hall, where I laid out what’s at stake in this election.

Now, I nee… https://t.co/2wbzwKXrnw",4074,23331.0,25,stepped stage tonights town hall laid whats stake election nee,0.0,0.0,neutral,election
89,2020-10-16 01:56:00,"If I'm elected president, you won't hear me race-baiting, you won't hear me dividing — you'll hear me trying to uni… https://t.co/8b6G628uFn",10466,56535.0,19,elected president wo hear wo hear dividing hear trying uni,0.0,0.0,neutral,other
