,create_time,text,retweets,favorites,word_tokens,text_clean,polarity,subjectivity,sentiment_2,keywords
135,2020-10-17 15:53:00,"RT @markknoller: VP Pence steps off Marine Two at Joint Base Andrews to board Air Force Two for flight to Reading, PA for campaign rally in…",466,0,25,rt markknoller vp pence steps marine two joint base andrews board air force two flight reading pa campaign rally,-0.8,1.0,negative,other
136,2020-10-17 15:52:38,"Wheels up to Pennsylvania for a Great day as we Make America Great Again!

See you there! 🇺🇸 https://t.co/gRgUZyTUWI",891,5103,18,wheels pennsylvania great day make america great see,0.9,0.75,positive,other
137,2020-10-17 14:23:57,"RT @RaymondArroyo: Here’s my complete exclusive with @VP Mike Pence @Worldoverdc @EWTN
https://t.co/kZGPSsIVOi",188,0,14,rt raymondarroyo heres complete exclusive vp mike pence worldoverdc ewtn,0.1,0.4,positive,other
138,2020-10-17 13:59:03,"See You Soon Pennsylvania!!#MAGA 🇺🇸
https://t.co/89bIdEbzIU",2920,16785,6,see soon pennsylvania maga,0.0,0.0,neutral,other
139,2020-10-17 01:51:18,RT @TeamTrump: President @realDonaldTrump: Joe Biden will pack the court with radical left judges who will shred your Second Amendment http…,1047,0,20,rt teamtrump president realdonaldtrump joe biden pack court radical left judges shred second amendment,0.0,0.0,neutral,other
140,2020-10-17 01:51:08,RT @TeamTrump: President @realDonaldTrump: Biden wants to substantially raise your taxes https://t.co/DhHNqDKGSi,1379,0,12,rt teamtrump president realdonaldtrump biden wants substantially raise taxes,0.2,0.1,positive,other
141,2020-10-17 01:50:10,"RT @TeamTrump: LIVE: President Donald Trump in Macon, GA #Georgia

Text VOTE to 88022 https://t.co/GWRxtiRoeM",2196,0,14,rt teamtrump live president donald trump macon ga georgia text vote 88022,0.13636363636363635,0.5,positive,other
142,2020-10-17 01:47:58,"RT @realDonaldTrump: THANK YOU MACON, GEORGIA!
https://t.co/jjnVrVgQWY",20726,0,7,rt realdonaldtrump thank macon georgia,0.0,0.0,neutral,other
143,2020-10-17 01:47:57,https://t.co/AnS0Zz15gG,1218,8069,1,,0.0,0.0,neutral,other
144,2020-10-16 22:13:40,"RT @realDonaldTrump: THANK YOU OCALA, FLORIDA!
https://t.co/w6KmVYR6kA",17198,0,7,rt realdonaldtrump thank ocala florida,0.0,0.0,neutral,other
145,2020-10-16 22:02:27,In North Carolina today and I just had to stop by the @NCGOP to thank the amazing men and women working to re-elect… https://t.co/ZhZmCDtA7p,1232,6986,23,north carolina today stop ncgop thank amazing men women working,0.6000000000000001,0.9,positive,other
146,2020-10-16 22:02:26,"RT @KarenPence: The Great American Comeback is happening in North Carolina and across the US! North Carolina added 266,900 JOBS over the la…",974,0,21,rt karenpence great american comeback happening north carolina across us north carolina added jobs la,0.4,0.375,positive,other
147,2020-10-16 21:09:51,"RT @KarenPence: Great to visit the veteran-owned business, Engineering Sales Associates in Charlotte, North Carolina. And great to meet all…",368,0,18,rt karenpence great visit business engineering sales associates charlotte north carolina great meet,0.8,0.75,positive,other
148,2020-10-16 20:58:36,"RT @TeamTrump: LIVE: President Donald Trump in Ocala, FL #Florida

Text VOTE to 88022 https://t.co/PCY4ZAmB5u",1976,0,14,rt teamtrump live president donald trump ocala fl florida text vote 88022,0.13636363636363635,0.5,positive,other
149,2020-10-16 20:58:25,"RT @ThomTillis: Thank you, @Mike_Pence, for joining North Carolina conservatives in Selma today! We’re fired up and ready for FOUR MORE YEA…",380,0,21,rt thomtillis thank joining north carolina conservatives selma today fired ready four yea,0.35,0.5,positive,other
150,2020-10-16 20:19:46,"THANK YOU NORTH CAROLINA! 18 days left, let’s do this! #MAGA 🇺🇸 https://t.co/6lCEVUcuAw",1047,7136,12,thank north carolina 18 days left lets maga,0.0,0.0,neutral,other
151,2020-10-16 20:17:26,"North Carolina, after you get done re-electing President @realDonaldTrump for four more years, we need you to send… https://t.co/wSZKi5yFrF",1552,8568,17,north carolina get done president realdonaldtrump four years need send,0.5,0.5,positive,other
152,2020-10-16 20:14:13,"In just three short years under President @realDonaldTrump, businesses large and small created more than 7 MILLION… https://t.co/AHp0xSlayk",694,3782,16,three short years president realdonaldtrump businesses large small created 7 million,0.11607142857142858,0.40714285714285714,positive,other
153,2020-10-16 20:09:53,"When Joe Biden was Vice President, they tried to tax, spend, and regulate us back into a growing economy. President… https://t.co/rqn8Nxn4HL",8789,33786,20,joe biden vice president tried tax spend regulate us back growing economy president,0.0,0.0,neutral,other
154,2020-10-16 20:08:04,President @realDonaldTrump has fought for family farmers and ranchers every single day and he will continue to figh… https://t.co/vqDtNt9GTs,633,3631,18,president realdonaldtrump fought family farmers ranchers every single day continue figh,-0.07142857142857142,0.21428571428571427,negative,other
155,2020-10-16 19:12:42,"RT @TeamTrump: LIVE: Vice President Pence in Selma, NC #NorthCarolina 

Text VOTE to 88022 https://t.co/tgNKIXzmoJ",817,0,14,rt teamtrump live vice president pence selma nc northcarolina text vote 88022,0.13636363636363635,0.5,positive,other
156,2020-10-16 17:59:07,RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks on protecting America's seniors https://t.co/xxZnYB49Zw,4412,0,12,rt whitehouse live president realdonaldtrump delivers remarks protecting america seniors,0.13636363636363635,0.5,positive,other
157,2020-10-16 17:44:15,Just landed in the Tar Heel State! Excited to be here with @DavidRouzer as we are just 18 days away from FOUR MORE… https://t.co/jQkkpsnLph,1289,7791,22,landed tar heel state excited davidrouzer 18 days away four,0.375,0.75,positive,other
158,2020-10-16 17:43:33,"RT @TeamTrump: TODAY: Watch Vice President @Mike_Pence's Remarks from Selma, North Carolina at 2:30 pm ET!

RSVP: https://t.co/THbTqvUlvz…",368,0,16,rt teamtrump today watch vice president remarks selma north carolina pm et rsvp,0.0,0.0,neutral,other
159,2020-10-16 17:22:41,See you soon North Carolina! #MAGA 🇺🇸,3836,31564,6,see soon north carolina maga,0.0,0.0,neutral,other
160,2020-10-16 15:50:07,https://t.co/P49r0oWEV1,381,2428,1,,0.0,0.0,neutral,other
161,2020-10-16 15:49:12,"When you’re running for the highest office in the land, Americans deserve to know whether you’re going to respect t… https://t.co/MhBySQgUMY",1580,6258,22,youre running highest office land americans deserve know whether youre going respect,0.0,0.0,neutral,other
162,2020-10-16 15:47:02,"If Joe Biden was elected President, his plan for Obamacare would lead us toward socialized medicine. With four more… https://t.co/J7q0O8TmUv",2315,8878,19,joe biden elected president plan obamacare would lead us toward socialized medicine four,0.0,0.0,neutral,other
163,2020-10-16 15:45:57,President @realDonaldTrump nominated Judge Amy Coney Barrett because she is a brilliant jurist who will uphold the… https://t.co/1LZH5MQ5F9,954,4853,17,president realdonaldtrump nominated judge amy coney barrett brilliant jurist uphold,0.9,1.0,positive,other
164,2020-10-16 12:31:18,https://t.co/SU4IFOoCNU,1119,7375,1,,0.0,0.0,neutral,other
165,2020-10-16 12:28:02,RT @KarenPence: On my way to North Carolina! See you soon! 🇺🇸#MAGA  https://t.co/WrNVWU9aLb,399,0,13,rt karenpence way north carolina see soon maga,0.0,0.0,neutral,other
166,2020-10-16 01:45:21,"RT @TeamTrump: President @realDonaldTrump on the coronavirus: The cure cannot be worse than the problem

#TrumpTownHall https://t.co/aJ3zMq…",1756,0,18,rt teamtrump president realdonaldtrump coronavirus cure worse problem trumptownhall,-0.4,0.6,negative,other
167,2020-10-16 01:45:17,"RT @TeamTrump: President @realDonaldTrump fact checks Savannah Guthrie on coronavirus death rates

#TrumpTownHall https://t.co/HCYOEg4yBP",3601,0,14,rt teamtrump president realdonaldtrump fact checks savannah guthrie coronavirus death rates trumptownhall,0.0,0.0,neutral,other
168,2020-10-16 01:43:57,"RT @WhiteHouse: The Senate Judiciary Committee wrapped up its first week of confirmation hearings for Judge Amy Coney Barrett today.

They…",2578,0,20,rt whitehouse senate judiciary committee wrapped first week confirmation hearings judge amy coney barrett today,0.25,0.3333333333333333,positive,other
169,2020-10-16 01:43:19,"RT @TeamTrump: President @realDonaldTrump: Judge Amy Coney Barrett will be an impartial Supreme Court Justice

#TrumpTownHall #ConfirmACB h…",1976,0,17,rt teamtrump president realdonaldtrump judge amy coney barrett impartial supreme court justice trumptownhall confirmacb h,0.0,0.0,neutral,other
170,2020-10-16 01:39:32,"RT @TeamTrump: President @realDonaldTrump on corporate tax rates: Companies are pouring into the country because of the tax rate, and if Bi…",2076,0,21,rt teamtrump president realdonaldtrump corporate tax rates companies pouring country tax rate bi,0.0,0.0,neutral,other
171,2020-10-16 01:39:11,"RT @TeamTrump: President @realDonaldTrump on the economy: We are going to have a phenomenal third quarter, we just set a record of 11.4 mil…",1986,0,22,rt teamtrump president realdonaldtrump economy going phenomenal third quarter set record mil,0.25,0.25,positive,other
172,2020-10-16 00:44:13,"Excited to head to North Carolina tomorrow! 🇺🇸

See you there! https://t.co/OYGBI92qb8",585,4794,11,excited head north carolina tomorrow see,0.5859375,0.75,positive,other
173,2020-10-16 00:00:55,RT @SecondLady: Honored to join today's roundtable discussion at @VAPhiladelphia to address the rising #MentalHealth needs as the country r…,532,0,19,rt secondlady honored join today roundtable discussion vaphiladelphia address rising mentalhealth needs country r,0.0,0.0,neutral,other
174,2020-10-15 23:08:24,Honored to speak with Rabbis and key leaders of the Jewish community in Florida today. President @realDonaldTrump a… https://t.co/TV4dbUtHnQ,1159,7144,18,honored speak rabbis key leaders jewish community florida today president realdonaldtrump,0.0,0.5,neutral,other
175,2020-10-15 23:04:52,THANK YOU FLORIDA! 🇺🇸 https://t.co/viMxe3lRfc,2511,19596,4,thank florida,0.0,0.0,neutral,other
176,2020-10-15 20:46:14,RT @realDonaldTrump: THANK YOU NORTH CAROLINA! https://t.co/4epZQPjfi7,15654,0,7,rt realdonaldtrump thank north carolina,0.0,0.0,neutral,other
177,2020-10-15 20:05:42,"Under President @realDonaldTrump, America will NEVER be a socialist Country! https://t.co/ndDAwxTCfG",2789,15201,11,president realdonaldtrump america never socialist country,0.0,0.0,neutral,other
178,2020-10-15 20:00:39,RT @EquipoTrump: Vice President @Mike_Pence: Under this president's leadership we've reversed the failed policies of the last administratio…,518,0,16,rt equipotrump vice president president leadership reversed failed policies last administratio,-0.25,0.18333333333333332,negative,other
179,2020-10-15 19:57:25,"I promise you, on behalf of President @realDonaldTrump, we will never rest until Cuba is FREE! In this @WhiteHouse,… https://t.co/L3WZKU0fra",2078,10497,20,promise behalf president realdonaldtrump never rest cuba free whitehouse,0.5,0.8,positive,other
180,2020-10-15 19:54:24,President @realDonaldTrump has stood for freedom across this hemisphere since day one and he will continue to stand… https://t.co/yKR1IIaCav,2969,14927,18,president realdonaldtrump stood freedom across hemisphere since day one continue stand,0.0,0.0,neutral,other
181,2020-10-15 19:52:25,RT @EquipoTrump: Vice President @Mike_Pence: In Nicaragua we stood strong against Ortega's regime's brutalization of its citizens and its s…,486,0,18,rt equipotrump vice president nicaragua stood strong ortega regime brutalization citizens,0.4333333333333333,0.7333333333333333,positive,other
182,2020-10-15 19:49:34,Maximo Alvarez is an inspiration! We will ALWAYS defend the freedoms of every person in this Country because Americ… https://t.co/iN2nrcbHOc,277,1699,19,maximo alvarez inspiration always defend freedoms every person country americ,0.0,0.0,neutral,other
183,2020-10-15 19:47:50,https://t.co/oWLWxy493B,672,2916,1,,0.0,0.0,neutral,other
184,2020-10-15 19:47:25,"Standing on the hallowed grounds of Memorial Cubano, it was my honor on behalf of President @realDonaldTrump, to ac… https://t.co/cl61tujHSC",599,3210,19,standing hallowed grounds memorial cubano honor behalf president realdonaldtrump ac,0.0,0.0,neutral,other
185,2020-10-15 19:45:54,We’ve stood with President @IvanDuque &amp; all Colombians! When former President @AlvaroUribeVel was placed on house a… https://t.co/dYYfsybKW1,418,2004,18,weve stood president ivanduque colombians former president alvarouribevel placed house,0.0,0.0,neutral,other
186,2020-10-15 18:06:16,RT @NewsHour: WATCH LIVE: Pence holds campaign rally in Miami https://t.co/zLx9AWOoUO,336,0,11,rt newshour watch live pence holds campaign rally miami,0.13636363636363635,0.5,positive,other
187,2020-10-15 17:31:04,"RT @TeamTrump: LIVE: President Donald Trump in Greenville, NC #NorthCarolina

Text VOTE to 88022 https://t.co/ja6nOOmkkU",1541,0,14,rt teamtrump live president donald trump greenville nc northcarolina text vote 88022,0.13636363636363635,0.5,positive,other
188,2020-10-15 17:15:51,Hello to the Sunshine State! It’s going to be a great day with some amazing freedom loving patriots! #FOURMOREYEARS 🇺🇸,4157,25091,20,hello sunshine state going great day amazing freedom loving patriots fourmoreyears,0.7166666666666668,0.8666666666666666,positive,other
189,2020-10-15 16:13:57,"RT @jepence: HOY en Miami, Memorial Cubano 

@EquipoTrump y VP @Mike_Pence manifestarán por la Libertad y Cuatro Años Más por nuestro Presi…",201,0,20,rt jepence hoy en miami memorial cubano equipotrump vp manifestarn por la libertad cuatro aos ms por nuestro presi,0.0,0.0,neutral,other
190,2020-10-15 14:54:36,"Heading to the Great State of Florida! We’re just 19 days away from Election Day, it’s on America! 🇺🇸 #MAGA

Join u… https://t.co/laTIjTD1U2",985,6173,22,heading great state florida 19 days away election day america maga join u,1.0,0.75,positive,election
191,2020-10-15 02:38:50,RT @PensacolaMayor: Today I was honored to greet @SecondLady Karen Pence and welcome her to the City of Pensacola. We often recognize membe…,413,0,22,rt pensacolamayor today honored greet secondlady karen pence welcome city pensacola often recognize membe,0.8,0.9,positive,other
192,2020-10-15 02:13:56,RT @SecondLady: AMAZING flight demonstration from the @BlueAngels at @NASPCOLA. Inspired by the patriotism and recent flyovers across the c…,506,0,19,rt secondlady amazing flight demonstration blueangels naspcola inspired patriotism recent flyovers across c,0.30000000000000004,0.575,positive,other
193,2020-10-15 02:12:27,"RT @realDonaldTrump: I was thrilled to be back in the American Heartland with thousands of loyal, hardworking IOWA Patriots! 20 days from n…",24003,0,21,rt realdonaldtrump thrilled back american heartland thousands loyal hardworking iowa patriots 20 days n,0.25416666666666665,0.3833333333333333,positive,other
194,2020-10-15 02:12:21,RT @realDonaldTrump: THANK YOU IOWA! #MAGA https://t.co/cD5CaGu1cr,12713,0,7,rt realdonaldtrump thank iowa maga,0.0,0.0,neutral,other
195,2020-10-15 02:12:07,RT @SecondLady: Informative meeting with senior military leaders at @NASPCOLA. We discussed the #MilitarySpouse employment &amp; #MentalHealth…,553,0,16,rt secondlady informative meeting senior military leaders naspcola discussed militaryspouse employment mentalhealth,-0.1,0.1,negative,other
196,2020-10-15 01:45:48,"RT @SecondLady: To our Nation's #MilitarySpouses, YOU are incredible people and sacrifice so much for the strength and readiness of our Arm…",610,0,21,rt secondlady nation militaryspouses incredible people sacrifice much strength readiness arm,0.55,0.55,positive,other
197,2020-10-14 23:55:28,"RT @TeamTrump: LIVE: President Donald Trump in Des Moines, IA #Iowa

Text VOTE to 88022 https://t.co/pJcITwpquy",2408,0,15,rt teamtrump live president donald trump des moines ia iowa text vote 88022,0.13636363636363635,0.5,positive,other
198,2020-10-14 23:21:15,RT @SecondLady: Wonderful to meet the @BlueAngels team members at @NASPCOLA! Thank you for your all hard work and dedication. https://t.co/…,378,0,21,rt secondlady wonderful meet blueangels team members naspcola thank hard work dedication,0.35416666666666663,0.7708333333333333,positive,other
